Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16.185160160064697	0	-136.82501	77.00564	-2.0000076	-282.6	25.0	0.0	400	400
17.434463500976562	1	-82.25	68.77941	29.100002	-292.5	25.0	0.0	400	800
18.008105993270874	2	-157.7125	77.37562	-29.700005	-358.09998	25.0	0.0	400	1200
18.59436583518982	3	-140.71875	51.029514	-43.200005	-220.6	25.0	0.0	400	1600
19.165979862213135	4	-140.9875	50.837387	-21.7	-260.1	25.0	0.0	400	2000
19.748692750930786	5	-122.10625	58.145847	-6.199999	-240.29999	25.0	0.0	400	2400
20.15549349784851	6	-146.40625	52.130104	-67.1	-243.9	25.0	0.0	400	2800
20.73085618019104	7	-126.975006	51.271587	-41.5	-219.00002	25.0	0.0	400	3200
21.254717111587524	8	-117.231255	38.700127	-33.300007	-176.6	25.0	0.0	400	3600
21.795491218566895	9	-120.71876	60.75769	38.6	-237.70001	25.0	0.0	400	4000
22.37241768836975	10	-115.4	53.67439	-6.7000027	-180.5	25.0	0.0	400	4400
22.938968658447266	11	-149.30624	76.33428	-26.200003	-280.7	25.0	0.0	400	4800
23.476157426834106	12	-171.0875	64.23853	-54.4	-289.69998	25.0	0.0	400	5200
23.98240351676941	13	-152.44376	56.91683	-67.2	-312.6	25.0	0.0	400	5600
24.551425218582153	14	-135.20624	51.5742	-41.4	-255.6	25.0	0.0	400	6000
25.04811120033264	15	-140.56252	49.01065	-15.999999	-229.8	25.0	0.0	400	6400
25.531697273254395	16	-132.83125	60.18621	-44.8	-267.2	25.0	0.0	400	6800
26.07796025276184	17	-112.84999	54.419735	-32.299995	-233.3	25.0	0.0	400	7200
26.619405031204224	18	-110.14375	39.576805	-42.000008	-205.4	25.0	0.0	400	7600
27.103361129760742	19	-103.925	59.274788	-17.5	-213.1	25.0	0.0	400	8000
27.55438733100891	20	-123.01875	63.937397	17.7	-253.70001	25.0	0.0	400	8400
28.134857654571533	21	-101.631256	59.628735	48.600002	-186.5	25.0	0.0	400	8800
28.642505168914795	22	-137.9125	61.46967	-34.199997	-251.9	25.0	0.0	400	9200
29.0968279838562	23	-143.69374	56.206673	-42.6	-262.3	25.0	0.0	400	9600
29.648911714553833	24	-111.2125	58.765846	-17.599998	-206.0	25.0	0.0	400	10000
30.16690421104431	25	-121.75	61.04976	-49.000004	-276.8	25.0	0.0	400	10400
30.696579933166504	26	-126.131256	54.447594	-9.900001	-207.90001	25.0	0.0	400	10800
31.183791399002075	27	-115.4	44.906975	-37.600002	-173.90001	25.0	0.0	400	11200
31.68280863761902	28	-112.575005	70.381935	-5.000002	-252.9	25.0	0.0	400	11600
32.25050950050354	29	-124.2375	59.655	-21.199999	-239.40001	25.0	0.0	400	12000
32.74008226394653	30	-137.81876	62.94006	-20.3	-265.3	25.0	0.0	400	12400
33.17980909347534	31	-134.64375	60.825726	-22.799997	-261.0	25.0	0.0	400	12800
33.727128982543945	32	-154.13126	67.786736	14.700003	-251.5	25.0	0.0	400	13200
34.24700164794922	33	-118.80625	49.195904	-59.4	-238.9	25.0	0.0	400	13600
34.726770639419556	34	-143.54375	90.035095	18.1	-363.0	25.0	0.0	400	14000
35.32167959213257	35	-114.325	69.985695	1.7000008	-224.5	25.0	0.0	400	14400
35.90668272972107	36	-82.95625	52.084534	26.499996	-179.0	25.0	0.0	400	14800
36.470407247543335	37	-131.54999	55.985233	-47.1	-257.5	25.0	0.0	400	15200
36.97738838195801	38	-103.5625	60.07335	5.1000013	-251.4	25.0	0.0	400	15600
37.53996276855469	39	-125.887505	48.73883	-29.2	-212.7	25.0	0.0	400	16000
38.098644495010376	40	-101.93125	43.29647	-13.800004	-198.3	25.0	0.0	400	16400
38.59504699707031	41	-127.34375	52.33872	-25.0	-219.0	25.0	0.0	400	16800
39.17956733703613	42	-116.13125	52.27141	-14.100004	-254.29999	25.0	0.0	400	17200
39.737077474594116	43	-119.3625	45.029087	-40.800007	-198.1	25.0	0.0	400	17600
40.23570680618286	44	-150.08125	70.67715	-30.8	-283.5	25.0	0.0	400	18000
40.75298738479614	45	-150.3375	79.266655	-33.100006	-283.2	25.0	0.0	400	18400
41.194443702697754	46	-153.675	57.63192	-34.399998	-244.79997	25.0	0.0	400	18800
41.696905851364136	47	-104.318756	75.74623	32.0	-244.5	25.0	0.0	400	19200
42.126864194869995	48	-120.98125	70.87365	29.399998	-239.7	25.0	0.0	400	19600
42.6221649646759	49	-114.53125	60.370262	-20.7	-239.79999	25.0	0.0	400	20000
43.13888072967529	50	-113.49375	61.785057	47.800003	-216.70001	25.0	0.0	400	20400
43.60893797874451	51	-117.53125	54.36797	-38.9	-245.8	25.0	0.0	400	20800
44.08761286735535	52	-127.80625	60.858467	6.999996	-240.1	25.0	0.0	400	21200
44.54645228385925	53	-94.381256	53.8848	39.7	-174.09999	25.0	0.0	400	21600
45.05522632598877	54	-138.73126	49.65877	-43.699997	-242.30002	25.0	0.0	400	22000
45.604936838150024	55	-121.76875	49.791763	-20.300001	-204.70001	25.0	0.0	400	22400
46.10594820976257	56	-126.70625	44.967464	-47.1	-206.9	25.0	0.0	400	22800
46.58820843696594	57	-114.71875	46.120373	-41.500004	-214.59999	25.0	0.0	400	23200
47.12089228630066	58	-123.74376	49.50181	-18.700005	-199.20001	25.0	0.0	400	23600
47.61675524711609	59	-154.19376	66.267784	-46.699997	-290.2	25.0	0.0	400	24000
48.10507345199585	60	-127.487495	73.7836	-32.1	-286.09998	25.0	0.0	400	24400
