Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.8588476181030273	0	-318.34375	42.809795	-186.5	-376.5	25.0	0.0	400	400
4.018417596817017	1	-323.5625	44.235123	-229.0	-380.0	25.0	0.0	400	800
4.359629154205322	2	-300.84375	47.43012	-212.0	-388.0	25.0	0.0	400	1200
4.681854009628296	3	-333.15625	35.148666	-253.5	-396.5	25.0	0.0	400	1600
5.002542734146118	4	-324.1875	32.86377	-269.5	-385.5	25.0	0.0	400	2000
5.306841850280762	5	-347.28125	43.734985	-290.0	-437.0	25.0	0.0	400	2400
5.6388514041900635	6	-308.09375	43.514805	-217.0	-363.5	25.0	0.0	400	2800
5.952102184295654	7	-317.375	46.754177	-197.5	-408.0	25.0	0.0	400	3200
6.266764879226685	8	-322.9375	41.720753	-255.0	-393.0	25.0	0.0	400	3600
6.617170810699463	9	-339.21875	43.55814	-272.0	-415.5	25.0	0.0	400	4000
6.941727161407471	10	-327.9375	48.46999	-221.5	-407.5	25.0	0.0	400	4400
7.2493813037872314	11	-300.46875	34.98726	-210.5	-367.0	25.0	0.0	400	4800
7.588028430938721	12	-316.1875	34.403793	-263.0	-395.0	25.0	0.0	400	5200
7.8940980434417725	13	-331.6875	52.675564	-253.0	-463.5	25.0	0.0	400	5600
8.221116304397583	14	-342.8125	29.890882	-307.0	-405.0	25.0	0.0	400	6000
8.535921812057495	15	-323.625	39.172096	-248.0	-403.5	25.0	0.0	400	6400
8.851044654846191	16	-337.84375	28.342613	-262.5	-390.0	25.0	0.0	400	6800
9.158801078796387	17	-332.78125	56.425552	-245.0	-459.5	25.0	0.0	400	7200
9.482503890991211	18	-333.09375	40.9631	-221.5	-380.5	25.0	0.0	400	7600
9.789130210876465	19	-334.875	41.277454	-257.5	-407.0	25.0	0.0	400	8000
10.09696340560913	20	-325.40625	43.66106	-249.5	-393.5	25.0	0.0	400	8400
10.421066284179688	21	-335.875	55.66796	-148.0	-408.0	25.0	0.0	400	8800
10.736384868621826	22	-323.84375	31.926046	-258.0	-390.5	25.0	0.0	400	9200
11.03781270980835	23	-321.03125	44.11224	-240.5	-388.5	25.0	0.0	400	9600
11.341614723205566	24	-343.0	44.36602	-282.0	-415.5	25.0	0.0	400	10000
11.65269422531128	25	-330.5625	52.74789	-226.5	-427.5	25.0	0.0	400	10400
11.998873472213745	26	-326.5625	57.48828	-212.0	-414.5	25.0	0.0	400	10800
12.31804370880127	27	-307.90625	40.828228	-243.5	-400.0	25.0	0.0	400	11200
12.646371603012085	28	-313.28125	26.912457	-258.5	-371.0	25.0	0.0	400	11600
12.957093000411987	29	-316.40625	47.426003	-215.5	-402.5	25.0	0.0	400	12000
13.266013622283936	30	-317.5625	41.322994	-226.5	-393.0	25.0	0.0	400	12400
13.568707466125488	31	-321.78125	61.57794	-208.5	-436.5	25.0	0.0	400	12800
13.889273405075073	32	-319.25	45.53124	-217.5	-405.5	25.0	0.0	400	13200
14.191438913345337	33	-308.09375	31.173014	-223.5	-356.0	25.0	0.0	400	13600
14.505586385726929	34	-326.8125	46.47307	-248.5	-396.5	25.0	0.0	400	14000
14.817813396453857	35	-316.71875	50.229774	-241.0	-426.5	25.0	0.0	400	14400
15.152302980422974	36	-318.34375	46.73921	-201.5	-384.0	25.0	0.0	400	14800
15.482538938522339	37	-324.34375	38.566387	-252.0	-401.5	25.0	0.0	400	15200
15.789474725723267	38	-347.53125	51.00688	-230.5	-437.5	25.0	0.0	400	15600
16.09129309654236	39	-323.0	29.443802	-264.5	-375.5	25.0	0.0	400	16000
16.397630214691162	40	-326.5	32.133995	-255.5	-364.0	25.0	0.0	400	16400
16.700953722000122	41	-345.90625	28.353361	-296.5	-399.5	25.0	0.0	400	16800
17.005149126052856	42	-315.875	49.20604	-238.0	-409.5	25.0	0.0	400	17200
17.3108127117157	43	-317.15625	64.20444	-179.5	-426.0	25.0	0.0	400	17600
17.639508485794067	44	-331.90625	50.20216	-231.5	-402.0	25.0	0.0	400	18000
17.96286630630493	45	-328.34375	50.019283	-241.0	-414.5	25.0	0.0	400	18400
18.289227962493896	46	-314.65625	42.42041	-252.5	-418.0	25.0	0.0	400	18800
18.59419345855713	47	-320.71875	52.371857	-199.0	-406.5	25.0	0.0	400	19200
18.899832725524902	48	-304.625	39.23029	-225.0	-373.0	25.0	0.0	400	19600
19.202244758605957	49	-329.5625	42.92904	-230.0	-419.5	25.0	0.0	400	20000
19.51122522354126	50	-320.75	32.760017	-253.5	-370.5	25.0	0.0	400	20400
19.813860177993774	51	-328.84375	50.85049	-219.5	-424.0	25.0	0.0	400	20800
20.116896390914917	52	-321.5	33.731014	-270.5	-393.0	25.0	0.0	400	21200
20.43777847290039	53	-339.5625	29.70368	-291.0	-402.5	25.0	0.0	400	21600
20.74983310699463	54	-321.25	47.118534	-208.0	-397.5	25.0	0.0	400	22000
21.062504768371582	55	-320.34375	36.17912	-266.5	-392.5	25.0	0.0	400	22400
21.393942832946777	56	-296.375	43.072067	-215.0	-368.0	25.0	0.0	400	22800
21.763683557510376	57	-316.125	47.90208	-218.0	-390.5	25.0	0.0	400	23200
22.0922110080719	58	-326.84375	32.63037	-274.5	-376.0	25.0	0.0	400	23600
22.422544717788696	59	-311.8125	46.34412	-239.0	-386.0	25.0	0.0	400	24000
22.732006549835205	60	-331.71875	35.106075	-262.5	-376.5	25.0	0.0	400	24400
23.037317991256714	61	-303.75	33.05346	-223.5	-357.5	25.0	0.0	400	24800
23.359201192855835	62	-325.9375	45.753372	-200.5	-387.5	25.0	0.0	400	25200
23.651212692260742	63	-332.96875	45.19799	-241.5	-437.0	25.0	0.0	400	25600
23.94436001777649	64	-312.6875	43.697067	-230.5	-392.0	25.0	0.0	400	26000
24.236753463745117	65	-318.71875	56.665676	-191.0	-403.5	25.0	0.0	400	26400
24.546921730041504	66	-337.28125	45.861534	-247.0	-401.0	25.0	0.0	400	26800
24.840937852859497	67	-328.59375	60.214775	-183.0	-401.0	25.0	0.0	400	27200
25.132360696792603	68	-340.03125	52.78893	-243.0	-454.5	25.0	0.0	400	27600
25.427438974380493	69	-337.53125	48.32587	-230.0	-436.5	25.0	0.0	400	28000
25.733980417251587	70	-326.40625	47.22725	-206.5	-401.5	25.0	0.0	400	28400
26.022807359695435	71	-332.8125	34.95259	-278.5	-385.5	25.0	0.0	400	28800
26.317157983779907	72	-335.84375	43.986404	-271.5	-436.5	25.0	0.0	400	29200
26.623969554901123	73	-316.71875	46.615772	-220.0	-399.0	25.0	0.0	400	29600
26.9159414768219	74	-329.09375	44.129505	-253.0	-412.5	25.0	0.0	400	30000
27.204046726226807	75	-307.375	53.092342	-191.5	-400.0	25.0	0.0	400	30400
27.492379665374756	76	-309.25	52.980537	-216.5	-409.0	25.0	0.0	400	30800
27.849570989608765	77	-343.9375	53.385353	-221.5	-412.0	25.0	0.0	400	31200
28.150840997695923	78	-338.78125	39.88263	-252.5	-424.5	25.0	0.0	400	31600
28.465590476989746	79	-305.8125	35.986053	-241.5	-396.5	25.0	0.0	400	32000
28.770604610443115	80	-331.5	34.860435	-259.0	-388.5	25.0	0.0	400	32400
29.0866436958313	81	-318.75	39.405346	-221.0	-377.0	25.0	0.0	400	32800
29.438177347183228	82	-335.96875	32.588566	-264.0	-398.5	25.0	0.0	400	33200
29.76184916496277	83	-328.15625	46.21611	-249.0	-409.0	25.0	0.0	400	33600
30.08533263206482	84	-318.0625	50.771202	-212.5	-391.0	25.0	0.0	400	34000
30.424160718917847	85	-302.3125	64.39863	-180.0	-414.0	25.0	0.0	400	34400
30.75469470024109	86	-311.90625	57.74979	-232.0	-427.0	25.0	0.0	400	34800
31.08303666114807	87	-326.0625	53.21151	-161.5	-405.5	25.0	0.0	400	35200
31.4066424369812	88	-323.75	41.470245	-231.5	-390.5	25.0	0.0	400	35600
31.730854272842407	89	-310.8125	40.88088	-191.5	-378.5	25.0	0.0	400	36000
32.05565857887268	90	-341.71875	45.01804	-262.0	-416.0	25.0	0.0	400	36400
32.381043672561646	91	-307.84375	29.636189	-246.5	-362.5	25.0	0.0	400	36800
32.73527717590332	92	-298.34375	43.168537	-222.0	-365.5	25.0	0.0	400	37200
33.04936408996582	93	-339.71875	45.274498	-259.5	-423.0	25.0	0.0	400	37600
33.3456175327301	94	-316.5	55.523643	-238.0	-422.5	25.0	0.0	400	38000
33.6630494594574	95	-336.21875	45.851654	-250.0	-424.5	25.0	0.0	400	38400
33.98130130767822	96	-332.59375	44.264553	-245.0	-403.5	25.0	0.0	400	38800
34.30348300933838	97	-338.8125	54.310127	-258.5	-430.0	25.0	0.0	400	39200
34.61264181137085	98	-324.15625	67.989136	-193.5	-411.0	25.0	0.0	400	39600
