Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.225167036056519	0	-150.44885	57.165237	-70.70133	-291.7018	24.0	0.0	408	408
15.828037023544312	1	-181.50334	76.62335	-30.08313	-329.0327	24.0	0.0	408	816
16.43789792060852	2	-186.67894	95.337585	-39.829666	-453.6659	24.0	0.0	408	1224
17.03160548210144	3	-209.12833	74.138336	-101.383026	-331.41464	24.0	0.0	408	1632
17.704070806503296	4	-191.49596	74.88596	-74.772705	-339.51355	24.0	0.0	408	2040
18.368290185928345	5	-188.81018	89.74404	-27.259884	-339.24127	24.0	0.0	408	2448
19.04574489593506	6	-153.44774	48.82225	-36.011765	-263.6098	24.0	0.0	408	2856
19.69939398765564	7	-178.02527	45.73535	-90.93885	-258.0474	24.0	0.0	408	3264
20.359851837158203	8	-179.27348	72.458275	-52.86145	-334.6486	24.0	0.0	408	3672
21.017255783081055	9	-178.34007	77.7225	-26.09594	-387.02768	24.0	0.0	408	4080
21.658737659454346	10	-177.84924	66.76303	-21.9263	-279.148	24.0	0.0	408	4488
22.299623489379883	11	-190.7156	68.18536	-51.911385	-318.36914	24.0	0.0	408	4896
22.95761203765869	12	-168.52061	74.15171	-60.07959	-352.27515	24.0	0.0	408	5304
23.619889974594116	13	-180.7953	62.543514	-72.792404	-295.24838	24.0	0.0	408	5712
24.272501945495605	14	-156.92477	51.37712	-81.49071	-243.33197	24.0	0.0	408	6120
24.960856437683105	15	-150.73047	56.432217	-44.301228	-253.40228	24.0	0.0	408	6528
25.616756916046143	16	-162.66162	59.243958	-73.335144	-297.79556	24.0	0.0	408	6936
26.26984739303589	17	-148.25262	66.555374	-46.52919	-269.48438	24.0	0.0	408	7344
26.901057720184326	18	-142.48793	54.815525	-69.807625	-282.24667	24.0	0.0	408	7752
27.51390051841736	19	-153.21158	61.52984	-52.27117	-284.8076	24.0	0.0	408	8160
28.132544994354248	20	-142.15936	57.3166	-68.68106	-269.61758	24.0	0.0	408	8568
28.762569189071655	21	-162.50371	68.71678	-67.03269	-345.12335	24.0	0.0	408	8976
29.37713861465454	22	-147.67664	56.88829	-24.410473	-242.7437	24.0	0.0	408	9384
29.996625900268555	23	-122.98405	52.15706	-3.6471891	-220.85373	24.0	0.0	408	9792
30.610857248306274	24	-133.21892	65.485825	-20.742107	-268.98724	24.0	0.0	408	10200
31.231202840805054	25	-129.87048	69.76306	-19.947477	-346.66693	24.0	0.0	408	10608
31.823699474334717	26	-139.86896	48.44958	-58.03785	-219.43521	24.0	0.0	408	11016
32.40996742248535	27	-127.21793	61.094414	-35.50222	-269.1162	24.0	0.0	408	11424
32.89396810531616	28	-115.48939	57.945675	-30.946379	-229.17416	24.0	0.0	408	11832
33.48388624191284	29	-132.33488	51.474113	-24.28098	-218.42871	24.0	0.0	408	12240
33.99976921081543	30	-144.94519	72.33319	-20.979889	-281.2312	24.0	0.0	408	12648
34.48890447616577	31	-126.987854	70.77371	-15.3338	-278.02386	24.0	0.0	408	13056
35.005133867263794	32	-110.49398	53.42326	21.080261	-220.13974	24.0	0.0	408	13464
35.61783242225647	33	-94.64444	50.00626	-36.328255	-205.23459	24.0	0.0	408	13872
36.239405155181885	34	-132.90364	42.96554	-48.47937	-242.53479	24.0	0.0	408	14280
36.867756366729736	35	-115.38141	38.77667	-59.024406	-194.62547	24.0	0.0	408	14688
37.49182105064392	36	-119.38408	57.807358	-62.6356	-283.86392	24.0	0.0	408	15096
38.11320400238037	37	-102.39943	47.4198	-14.887451	-213.34747	24.0	0.0	408	15504
38.71413230895996	38	-117.2896	63.013157	-32.971527	-253.46774	24.0	0.0	408	15912
39.26996660232544	39	-99.383736	57.134384	-46.53817	-277.32968	24.0	0.0	408	16320
39.88391733169556	40	-128.02295	53.506763	-40.16603	-227.92056	24.0	0.0	408	16728
40.49976062774658	41	-86.116	56.652973	-25.601389	-228.7282	24.0	0.0	408	17136
41.1232213973999	42	-115.0937	58.298397	-27.913021	-214.86885	24.0	0.0	408	17544
41.7617392539978	43	-114.34779	69.19397	-26.605484	-329.8066	24.0	0.0	408	17952
42.37966060638428	44	-93.61366	35.996418	-30.063557	-178.36255	24.0	0.0	408	18360
42.987934827804565	45	-99.007256	49.389496	-13.069941	-182.72292	24.0	0.0	408	18768
43.60340857505798	46	-82.680595	40.988182	-20.475922	-167.57289	24.0	0.0	408	19176
44.22103524208069	47	-82.717674	40.258533	-14.983711	-168.43939	24.0	0.0	408	19584
44.854713439941406	48	-95.74406	68.118324	9.745127	-282.76215	24.0	0.0	408	19992
45.469813108444214	49	-96.6958	32.204243	-46.801323	-174.99799	24.0	0.0	408	20400
46.091137409210205	50	-90.43745	44.265472	-19.489588	-189.73135	24.0	0.0	408	20808
46.72064757347107	51	-101.63845	57.139435	-4.8124695	-213.6475	24.0	0.0	408	21216
47.35312032699585	52	-71.47434	33.618	-6.7397766	-155.08682	24.0	0.0	408	21624
47.974764585494995	53	-82.17203	39.881565	-29.463749	-184.81631	24.0	0.0	408	22032
48.58853316307068	54	-97.48592	35.234837	-33.2546	-157.17978	24.0	0.0	408	22440
49.21189618110657	55	-59.76822	41.006046	-1.0664482	-180.31787	24.0	0.0	408	22848
49.70167326927185	56	-72.39998	35.402946	-12.123482	-126.23251	24.0	0.0	408	23256
50.25200176239014	57	-81.10257	57.084743	-5.842943	-192.99872	24.0	0.0	408	23664
50.84386897087097	58	-97.65843	34.367886	-37.21602	-174.32947	24.0	0.0	408	24072
51.470746994018555	59	-80.449715	51.496243	10.765949	-163.07385	24.0	0.0	408	24480
52.10971927642822	60	-59.356453	40.562065	23.076658	-122.188324	24.0	0.0	408	24888
52.733593225479126	61	-93.9393	56.57746	7.2345085	-206.03018	24.0	0.0	408	25296
53.35304570198059	62	-83.3263	56.896626	8.779031	-193.13417	24.0	0.0	408	25704
53.9933819770813	63	-75.49103	41.84494	-13.654137	-154.50235	24.0	0.0	408	26112
54.61656856536865	64	-67.284805	45.810844	2.9345922	-202.648	24.0	0.0	408	26520
55.21923851966858	65	-58.17418	45.700066	6.130253	-154.71136	24.0	0.0	408	26928
55.83379507064819	66	-67.63343	45.303238	45.63292	-153.90881	24.0	0.0	408	27336
56.44701552391052	67	-74.64615	28.526932	-26.65556	-143.79161	24.0	0.0	408	27744
57.05600953102112	68	-70.77149	67.87221	17.07861	-251.13501	24.0	0.0	408	28152
57.65975999832153	69	-55.002197	33.10482	21.020191	-118.46071	24.0	0.0	408	28560
58.21679949760437	70	-63.632008	43.60358	-2.7264404	-169.48378	24.0	0.0	408	28968
58.826836824417114	71	-79.72186	61.930775	14.123408	-248.75233	24.0	0.0	408	29376
